username,rating,comment,date,developer_response
İbo Toz,1,İnsanın akıl sağlığı ile oynuyorsunuz her zaman guncelleme yazıyor ben ders calisiyom giremiyom,2024-12-12 07:12:27,MEBİ'nin güncelleme çalışması vardı. Tekrar deneyiniz girebileceksiniz.
Kamil Hoca,5,Teşekkürler İçeriği hazırlayan ve bu hale getiren kıymetli meslekdaşlarım,2024-12-25 19:49:55,İlginiz ve yorumunuz için teşekkür ederiz kıymetli öğretmenimiz. Destekleriniz bizim için önemlidir.
feyza Girgin,1,Orta okullara yokmu acaba?giremiyom yoksa bence çooook kötü,2024-12-17 21:00:50,İlginiz için teşekkür ederiz. Uygulamamız şu an için ortaöğretim ve mezun öğrencilerimize yöneliktir.
Leuno0,1,sabah okulda zorla indirttiler indirmeyin,2024-11-08 08:16:56,MEBİ Bireysel Öğrenme Platformu tüm öğrencilerimizin kullanımına sunulmaktadır. Dileyen öğrencilerimiz uygulamayı kullanabilir. Uygulamayı kullanma zorunluluğu bulunmadığı için telefonunuzdan silebilirsiniz.
Elif Müberra Düzdaban,5,En azından cabalamislar oda yeter,2024-12-18 22:15:52,İlginiz için teşekkür ederiz.
Ahmet Efe Küçükenez,1,Çok kötü hiç iyi değil 👎👎👎👎👎,2024-12-03 09:22:22,Kötü olarak nitelendirdiğiniz yerleri detaylandırabilirseniz düzeltilmesini sağlayabiliriz.
Sevgi Bilgiç,2,Kanka ya soru sorduğumda cevap vermiyor,2024-10-23 21:34:37,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Gülsüm Bozkaya,5,Kesinlikle sınavdan önce kulanınnnnnn .,2025-02-21 11:00:34,İlginiz ve yorumunuz için teşekkür ederiz.
Mustafa Omur,4,Tam çözemedim,2025-03-03 16:20:29,
Ömer Aras,5,mükemmel bir uygulama.,2025-03-21 12:22:57,Teşekkür ederiz.
Kasim Kumru,1,Konu anlatımını robot yapıyor sanki,2024-11-09 19:43:46,
Kadir Bsts,1,Tıkladığım gibi uygulamadan atıyor,2024-11-05 22:42:46,
Turgut Bulmaz,5,Bence çok güzel olmuş ve başarılı ✨🕸👑🍯,2025-01-09 18:52:57,İlginiz ve yorumunuz için teşekkür ederiz.
Seide,2,Uygulama yi açıkçası beğenemedin sürekli dönüyor ve hata veriyor,2025-01-07 21:26:17,İlginiz için teşekkür ederiz. Uygulamamızla ilgili sürekli sorunlar yaşıyorsanız mebi@meb.gov.tr mail adresine sorununuz ile ilgili ekran görüntüsü ve açıklama gönderebilirseniz uygulamadan kaynaklı sorunları düzeltebiliriz.
Mirhem Gök,4,Biraz daha gelistirirse çok daha iyi olacak. Soru bankası olsaydı çok daha iyi olacak.,2025-01-14 23:34:33,"İlginiz için teşekkür ederiz. MEBİ uygulamamız da soru bankaları da mevcuttur. YKS Hazırlık modülünün altında Kitap ve Denemelerim bölümünde deneme sınavları, konu pekiştirme testleri, 3 Adım soru bankası, YDT ve ders kitapları mevcuttur. Oradaki materyallerimizden de faydalanabilirsiniz."
Mehmet Akif Dizdar,1,Kanka çoooook yavaş 2 saatte bı cevap veremiyor,2025-02-15 16:50:17,Kanka ile ilgili geliştirme çalışmalarımız devam etmektedir.
Nur Kaya,5,"Harika bir uygulama olmuş, tebrikler",2025-02-09 20:52:53,İlginiz ve yorumunuz için teşekkür ederiz.
Bilge Güneş,5,Oldukça işlevli bir uygulama tavsiye ederim,2025-02-26 07:56:41,İlginiz ve yorumunuz için teşekkür ederiz.
Koyaş Han,5,Çok güzel bir uygulama kesinlikle tavsiye ederim,2025-02-19 12:03:59,İlginiz ve yorumunuz için teşekkür ederiz.
mydnky mydnky,5,Her konunun her köşesine değinilmiş👌,2025-02-05 21:20:37,İlginiz ve yorumunuz için teşekkür ederiz.
Gizem Poyraz,3,bazi h atali yerler var şikta yanlis cvp derken vido çözümüne bakinca doğru cvap diyo anlatan hocam,2025-03-20 09:47:18,İlginiz için teşekkür ederiz. Gerekli kontrollerimizi yaptıktan sonra içeriklerimizi sizlerle paylaşıyoruz. Yine de gözümüzden kaçan yerler konusunda mebi@meb.gov.tr mail adresine e-posta gönderirseniz kontrolünü yaptıktan sonra düzeltilmesini sağlayabiliriz.
Büşra,5,Baya iyi .tavsiye ederim,2025-02-20 10:57:09,İlginiz ve yorumunuz için teşekkür ederiz.
Arda MLBB,5,Güzel uygulama,2024-11-08 08:55:34,İlginiz için teşekkür ederiz.
Berk&Helin Mutlu,1,Kimse dersi sevmez,2025-03-18 15:15:39,"Öğrenme süreci herkes için farklı olabilir, ancak doğru yöntem ve ilgi çekici içeriklerle dersler daha keyifli hale gelebilir. MEBİ olarak, öğrencilerin bireysel öğrenme deneyimlerini desteklemek için çalışıyoruz. Görüşleriniz bizim için önemli!"
Mustafa Serin,5,Mukkemel bir uygulama,2025-03-21 08:41:15,Teşekkür ederiz.
Hiranur,5,Mükemmel tek kelime ile teşekkürler,2024-12-03 19:55:34,İlginiz ve yorumunuz için teşekkür ederiz.
Rümeysa Hasırcı,5,Aşırı iyi çok beğendim,2024-10-30 20:26:59,İlginiz ve yorumunuz için teşekkür ederiz.
Reme,5,gayet başarılı bir uygulama tebrik ederim emeği geçenleri.,2025-02-10 00:19:27,İlginiz ve yorumunuz için teşekkür ederiz.
Abdullah Erpik,2,Öğrenci olarak giriyorum hata veriyor,2024-10-29 19:06:07,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz. mebi.eba.gov.tr adresinden bilgilerinizi ve sorununuzu bizlere bildirebilirseniz size yardımcı olabiliriz.



"
Orhan Serin,4,Notlar çok güzel fakat notları indirme kısmı gelmeli,2024-12-14 17:50:45,İlginiz için teşekkür ederiz. PDF dosyalarının şu an için indirme özelliği bulunmamaktadır.
Ahmed Kılınç,5,Yks için gayet iyi,2025-02-13 23:50:38,Teşekkür ederiz.
Ersin Seyrek,1,Ne zaman deneme yapacağımı ben değil sen belirle kanka olur mu? Hatta saatinide yaz ona göre kapında bekleyeyim,2024-12-17 23:34:59,Kanka ile ilgili geliştirme çalışmalarımız devam etmektedir. Olumsuz olarak gördüğünüz yerleri detaylandırabilirseniz düzeltilmesini sağlayabiliriz.
Batuhan Yaşar,5,Süper bir uygulama,2024-11-03 17:36:45,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz."
Umutcan Akboğa,1,begenmedim tavsiye etmiyorum zorluk seviyesi sekiro düzeyinde paramı geri verin,2024-12-16 08:29:28,Beğenmediğiniz yerleri detaylandırabilirseniz düzeltilmesini sağlayabiliriz.
Enes Bilgehan Bolat,5,Sınavlara yönelik mükemmel bi uygulama emeği geçenlere teşekkürler,2024-10-25 16:57:30,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
jajxj jakckks,2,arayüzde baya eksikler var fakat testler güzel,2024-10-22 21:37:25,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. Arayüz geliştirilmeye devam ediyor."
Emirhan Özekmekçi,4,Gayet faydalı 1 uygulama bazı yerleri arada takılıyor düzelirse iyi olur,2024-10-20 13:12:47,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Metehan PINARBAŞI,4,Herşey çok güzel sadece öğretmenimizin kontrol edip ödev verebilseydi daha harika olacaktı,2024-10-23 20:45:03,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Edanur Aslan,2,Bende açılmıyor ne telefonda ne tablette hem uygulama açılmıyor hem sitesine giremiyorum sorun mu var yardımcı olur musunuz?,2024-10-30 12:44:56,"İlginiz için teşekkür ederiz. Uygulamamızın güncel sürümünü yükleyip tekrar deneyebilirsiniz. Sınırlı bir internet bağlantısı kullanıyor olabilirsiniz. Sorununuz devam ederse mebi@meb.gov.tr mail adresine sorununuz ile ilgili ekran görüntüsü ve açıklama gönderebilirsiniz.
"
Yağmur Cekil,2,Neden LGS'ye hazırlanan öğrenciler kullanamıyor? Lütfen bunu düzeltin.,2024-12-02 22:14:32,İlginiz ve öneriniz için teşekkür ederiz. Uygulamamız şu an için ortaöğretim ve mezun öğrencilerimize yöneliktir.
Ersin Keserci,1,Uygulamada bir tek lise üniversite yazılı hazırlık soruları var. ortaokul hazırlık soruları yok,2024-10-24 20:28:06,İlginiz için teşekkür ederiz. Uygulamamız şu an için ortaöğretim ve YKS hazırlık öğrencileri için hazırlanmıştır.
Xnxnxn Xnx,5,Çok iyi bir uygulama çok yardımcı oldu,2024-12-17 20:54:39,İlginiz ve yorumunuz için teşekkür ederiz.
0796urd7,1,Çok kötü bir uygulama sakın indirmeyin tavsiye etmiyorum,2024-11-25 10:45:08,Olumsuz olarak gördüğünüz yerleri belirtirseniz düzeltilmesini sağlayabiliriz.
Taha,5,Aslan yeğenlerim elimi kolumu sallasam daha iyi yazılım yazarım valla. Paraları cukkalamaya devam edin bağalım.,2024-10-21 14:54:35,MEBİ tamemen Bakanlığımızın uzmanları ve öğretmenleri ile geliştirilen özgün bir uygulamadır. Yazılım ve içerik geliştirme Ortaöğretim Genel Müdürlüğü Öğretim Materyalleri ve İçerik Geliştirme Daire Başkanlığı ekipleri ile oluşturulmuştur.
Hüseyin Kaplan,3,Eba premium ama ücretsiz,2024-11-24 19:32:27,
Mustafa Alğın,5,Çok iyi bir uygulama herkese tavsiye ederim,2025-01-23 13:30:58,İlginiz ve yorumunuz için teşekkür ederiz.
HüseyinKaan Altundaş,5,ebadan daha iyi,2025-02-23 10:42:02,
Şükrü,1,Uygulamaya girilmiyor bile,2024-11-02 19:55:25,İlginiz için teşekkür ederiz. Uygulamaya hangi kullanıcı rolü ile girmeye çalışıyorsunuz? Sınıf düzeyiniz nedir?
Efe,1,Başıma bişey gelirse devlet sorumluluğundadır...,2024-11-07 15:12:04,
Muhammed Çetin GF (ÇETİN GF),1,Daha Eba Adam akıllı değildi bide bunu çıkartmışlar,2024-11-30 15:14:15,
Ayten Bayat,1,Burda ben imam hatip liseli olduğum için ayrı arapça dersiyle ilgili ne bir video var ne birşey ama diğer dersler iyi ama kanka neden arapça yok diye cevabımı vermiyor arapça ve Kur'an derslerinide eklerseniz sevinirim bu uygulama çalışmamız için yapılmışsa neden Kur'an ve Arapça dersi yok din kültürü koymuşsunuz onda ise %100 ü temel dini bilgiler dersimiz olarak görünüyor bence haksızlık var ortadi onu da nasıl çalışcaz siz söyleyin ve Arapça ve Kur'an derslerini koyun lütfen e sağlık o da var,2024-11-05 19:55:39,
Berat Bozkır,5,Teşekkürler MEB. Mükemmel bir uygulama.,2025-03-16 12:01:52,İlginiz ve yorumunuz için biz teşekkür ederiz.
Çelikhan,5,Çok güzel bir uygulama herkese tavsiye ederim,2024-10-24 08:26:32,İlginiz ve yorumunuz için teşekkür ederiz.
YAĞIZ AKAR,1,Uygulama CSSi bozuk çalışmıyor,2024-10-25 10:24:44,"İlginiz için teşekkür ederiz. Bizden kaynaklı olmayan veri merkezi erişim sorunu, veri merkezi ile görüşülerek kısa sürede çözülmüştür."
Mehmet Sahin,5,Bu uygulama yeni mi çıktı acaba çok güzel miş maşallah,2025-03-10 16:43:05,İlginiz için teşekkür ederiz. Uygulamamız 21 Ekim 2024 tarihinde sizlere sizlere sunulmuştur.
SERDAR RINO,1,Sabah okulda indi ettiler sakın indirmeyib,2024-11-08 08:20:30,MEBİ Bireysel Öğrenme Platformu tüm öğrencilerimizin kullanımına sunulmaktadır. Dileyen öğrencilerimiz uygulamayı kullanabilir. Uygulamayı kullanma zorunluluğu bulunmadığı için telefonunuzdan silebilirsiniz.
Dursun Ali ÖKSÜM,3,Uygulama ortaokul seviyesi içinde yapılmalı,2025-01-16 13:38:50,İlginiz için teşekkür ederiz. Uygulamamız ortaöğretim(lise) ve mezun öğrencilerimize yöneliktir. Maalesef şu an için ortaokul öğrencilerimize yardımcı olamıyoruz.
Ayşe Can,5,Öğrenciler için gayet güzel uygulama,2025-02-19 12:06:35,İlginiz ve yorumunuz için teşekkür ederiz.
Muhammet FATİH,5,MATEMATİK İLE GEOMETRİ AYRI OLSA İYİ OLABİLİR 👍🏻,2024-10-23 17:25:53,İlginiz için teşekkür ederiz. Müfredatta konular matematik dersi altında birleştiği için o şekilde yapılmıştır.
Devo Kin,1,Geliştirilmesi gerekiyor,2024-10-27 20:13:56,İlginiz için teşekkür ederiz. Sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz.
Eduardo Pars Richard,1,Ayt Din Kültürü Ahlak Bilgisi konuları açılmıyor lütfen çözüm bulunuz.,2024-10-31 06:25:05,İlginiz için teşekkür ederiz. Din kültürü ve Ahlak Bilgisi dersi ile ilgili çalışmalarımız devam etmektedir. Çalışmalarımız bittiğinde paylaşılacaktır.
Hilal İmre,4,Cok fazla olumsuz yorum var ama ben begendim ☕☕☕,2024-12-15 09:15:32,İlginiz ve yorumunuz için teşekkür ederiz.
fenerlisinemaoyuncusuytfbb,5,Hocam ben giris yapamıyorum bana yardimci olursanız sevinirim şimdiden çok teşekkür ediyorum,2025-02-22 15:20:11,İlginiz için teşekkür ederiz. Eba üzerinden mi e-devlet üzerinden mi giriş yapamıyordunuz? Kaçıncı sınıfsınız ya da mezun musunuz? Yardımcı olmaya çalışalım.
Hamza Kutlu,3,kanka cok kotu onun disi begendim,2025-01-29 18:42:54,
Hira Nur,3,okul derslerim kısmı bende görüntülenmio direkt sekmeyi göremiyom nasıl düzelir,2024-12-12 12:00:05,İlginiz için teşekkür ederiz. Hangi sınıf seviyesindesiniz?
Ahmet Atmalar,5,Helal olsun abi,2025-01-02 22:10:56,İlginiz için teşekkür ederiz.
Fadile Dag,5,Uygulama çok güzel gerçektende,2025-03-08 14:53:50,İlginiz ve yorumunuz için teşekkür ederiz.
Muhammed Yıldız,5,Harika bayıldım,2025-03-03 04:40:19,İlginiz için teşekkür ederiz.
Emre Değirmenci,1,Konu anlatımları bizim öğretmenlerden daha kötü,2025-02-28 12:15:36,
Aymyrat Rejepow,4,Keske diger yurtlardan girebilseydik cok iyi olurdu,2024-11-19 18:10:08,İlginiz için teşekkür ederiz. Yorumunuzu detaylandırabilir misiniz?
Zeyneb Coşge,3,Donma sıkıntıları var,2025-03-09 17:03:31,İlginiz için teşekkür ederiz. Donma ile ilgili sorunların farklı nedenleri olabilir. Dilerseniz uygulamamızın yeni versiyonunu mağazadan yükleyebilirsiniz.
Zeynp Kurt,4,Gayet güzel ama seçmeli dersler de olmalı,2024-10-25 21:33:51,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Zeynos Harmancı,2,MEB in yapacağı uygulama da en fazla böyle olur zaten hicbirsey acik değil neye nereden nasıl gireceğimiz anlasilmiyor Kanka ya sorulan sorular zaten cevaplanmiyor,2024-10-26 20:15:14,"Sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. Sitenin içerisinde nasıl kullanırım bölümü bulunmakta, ayrıca tanıtım videolarına da ana sayfadan ulaşabilirsiniz.
Millî Eğitim Bakanlığı olarak tüm öğrencilerimizin isteklerini dikkate alıyor ve çözümler sunuyoruz. Lütfen sorularınız varsa bizlere iletin."
Ömer kadir Karakaya,5,Gxxjifvby kaldırırlar kamış Fox,2025-01-13 07:52:22,
Ali Ateş,1,Berbat bi uygulama,2025-02-11 08:58:31,Olumsuz olarak gördüğünüz yerleri detaylandırabilirseniz düzeltilmesini sağlayabiliriz.
Sema,4,Yaani idare eder,2025-02-08 16:01:12,
Muhammet Kerim BEK,5,Allah razı olsun,2025-02-01 12:23:37,İlginiz için teşekkür ederiz.
Salim,1,Hızı şaka mı,2025-01-17 21:44:51,
Suat Güntekin,5,Kral uygulama,2025-02-13 10:45:55,İlginiz için teşekkür ederiz.
Belinay Akbaba,5,Yapabiliyorum annee,2025-02-16 16:23:30,
selen,1,uygulama arayüzü çok kötü,2024-12-14 16:21:26,Beğenmediğiniz yerleri detaylandırabilirseniz düzeltilmesini sağlayabiliriz.
AhmetUtku Çetinkaya,5,"Şuana kadar yapılmış en yararlı uygulama olabilir, MEB adına.",2025-03-05 09:30:11,İlginiz için teşekkür ederiz.
Devran Kayis,1,galiba dünyanın en kötü uygulaması,2025-03-19 15:18:33,"Konu özetleri, çıkmış sorular, denemeler, çözüm videoları, konu anlatımı, çalışma takvimi oluşturma, Türkiye Geneli denemeler, adaptif testler, etkileşimler, oyunlar, sonuç raporları ve daha bir çok özelliğin olduğu platformumuzda olumsuz olarak gördüğünüz yerleri detaylandırabilirseniz düzeltilmesini sağlayabiliriz."
İsmet BIÇAK,1,Giriş yapılmıyor,2025-03-09 23:34:02,"Uygulamayı test ettiğimizde bir sorunla karşılaşmadık. Dilerseniz uygulamayı cihazınızdan kaldırıp tekrar yüklemeyi deneyin. Farklı bir cihazdan da deneyebilirsiniz. Eğer giriş ile ilgili sorununuz devam ediyorsa mebi@meb.gov.tr e-posta adresine sorununuzu ve detaylı açıklamalarıyla birlikte (ad-soyad, T.C., mezun vb) e-posta gönderebilirsiniz."
Rana Kaydı,1,UYGULAMAYI HOCALAR ZORLA YÜKLETTİRDİ EĞER YÜKLEMEZSEK BİZİ DİSİPLİNE VERİCEKTİ BU ŞEKİLDEMİ SİZ BİZE EĞİTİM VERİCEKSİNİZ ZORLA MI YAPTIRICAKSINIZ HAYATIMIZLA TEHDİT EDEREKMİ???,2024-12-25 16:59:26,"Sizin için faydalı olacağını düşündükleri için öğretmenleriniz önermiştir, tavsiye etmiştir. Uygulamamızın İçeriklerini incelerseniz belki fikriniz değişebilir."
İsimsiz Ki,5,Faydalı bir uygulama teşekkürler,2025-01-18 20:15:24,İlginiz için biz teşekkür ederiz.
Beyzanur,5,çok güzel oneririrm,2025-02-05 17:09:23,İlginiz ve yorumunuz için teşekkür ederiz.
Zeus Zeus,1,tam oyunu yükledim kaesia herobray çikti😱😱😱😱oyunu sakin yuklemeyinn😱😱😱😱😱😱,2025-02-13 10:28:11,
Arda Berat Ünver,3,İzlediğim videolar raporlar kısmından gözükmüyor yardımcı olun,2025-02-16 15:56:47,İlginiz için teşekkür ederiz. 9. sınıfların bu durumu için düzeltme çalışmamız devam etmektedir.
BAY HİLECİ,1,Uygulamayı kullandığım günden beri yazılılarım düştü,2025-01-20 18:43:36,Yazılılarınız düştüğü için üzgünüz. Ancak bu durumun MEBİ ile ilgili olmadığını kesinlikle söyleyebiliriz. MEBİ tüm öğrencilerimiz için en iyi ve en güncel içerikleri sunan bireysel öğrenme platformu olarak hizmet vermektedir. MEBİ ile kalın.
Sait Faik,5,Gayet güzel bir uygulama kulaayı tavsiye ederim,2024-11-06 22:26:29,İlginiz için teşekkür ederiz.
Yasir Gülırmak,2,Güzel bir program ama ne yazıkki bqkanlığımız lgs öğrencilerini düşünmüyor mebiyi bile yks sınavı için yapmışlar,2024-11-05 16:48:53,
Mira Yılmaz,4,Konu özetleri açılmıyor,2024-10-29 10:28:59,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz. Konu özetleri açılıyor. mebi.eba.gov.tr adresinden bilgilerinizi ve sorununuzu bizlere bildirebilirseniz size yardımcı olabiliriz.

"
De Dust,3,Sıraya soktular zorla indirtdiler bakacaz artık,2024-11-07 13:28:27,
Buglem Resi,5,Okup önerdi diye indiriyorum,2024-10-22 18:20:48,Sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz.
Genç Öğrenci,5,Beyhan hocamız önerdi inşallah güzeldir,2025-02-06 13:59:08,İçeriklerimizi inceleyip çalışmalarınız da yararlanabilirseniz ders başarınıza olumlu katkı sağlayacağı kanaatindeyiz.
Taylan Duran Çakmak,1,Çöp çöp çöp çöp,2024-10-22 15:56:06,Sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. Lütfen iyileştirmeye devam etmek için daha açıklayıcı yazınız.
Alper Tuna Çitil,5,İyi gibi 8. Yorum MEB GÖR BENİ,2024-10-21 18:10:58,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. Gördük🙂"
afra zeynep akaçin,1,Çok kötü asla açılmıyor,2024-11-21 14:18:03,Uygulamamızı silip tekrar yükleyip deneyebilirsiniz. Belirttiğiniz sorun devam ediyorsa mebi@meb.gov.tr mail adresine sorununuz ile ilgili ekran görüntüsü ve açıklama gönderebilirsiniz.
